name,category,a_pubchemid,smiles,weight
methenamine,A,"{11042275,118640,12224936,14914098,167893,20154711,20154713,20255372,20339725,20449881,22165885,22339066,23615657,24195881,24941166,4101,426926,5257060,5259712,57468539,6102133,66662330,67003827,67611777,67630613,67743859,67783420,67783421,68728169,68996063,6918941,69534316,70009919,70117263,70479056,70559439,70633947,74219625,85881835,85936693,85982839,85996583,86021824,86110659,86583331,86583332,87857046,88419722}",C1N2CN3CN1CN(C2)C3,140.18628
methenolone,D,"{3037705,66657525}",CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C,302.451
methimazole,2nd,"{1349907,14492026,19031622,22478390,23683688,69697559,71337288}",CN1C=CNC1=S,114.16884
methocarbamol,B2,"{4107,71812120,72195186,72545152}",COC1=CC=CC=C1OCC(COC(=O)N)O,241.2405
methohexitone,B2,"{23616766,23690443,24834059,4659391,69317047,70515193,9034}",CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,262.30432
methotrexate,D,"{11329481,126941,165528,23678981,24906323,24906324,24906325,444319,45157423,54597265,66677768,66852826,66872440,67830829,69085264,69942416,76965607,86287395,87368260,87849933,90390693,9956683}",CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,454.43928
methoxsalen,B2,"{4114,87368273}",COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.18952
methoxyflurane,C,{4116},COC(C(Cl)Cl)(F)F,164.966066
methsuximide,D,{6476},CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,203.23712
methyclothiazide,C,"{4121,67173467,88242499}",CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,360.23734
methyl aminolevulinate,B2,"{157921,157922,15952534,3036828,53313200,657232,6998296,71423951,86071580}",COC(=O)CCC(=O)CN.Cl,181.61738
methyldopa,A,"{12439627,18987069,20337735,21502267,22178468,22338763,25202646,4138,53399033,73449428,77200568,77545720,77832835,77832838,77879375}",CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,211.21452
methyldopa,A,"{18530292,18607089,20849251,3083659,38852,38853,66931374,68730022,6919173,70361770,70361773,70588018,70588783}",CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O.O.O,476.47488
methylene blue,D,"{104827,12358994,16211647,19756796,24782970,24783219,4139,44149701,46241728,46241729,51001876,51001877,51039444,58583191,6099,71328068,85978287,86166366,86233391,88920292}",CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2,284.39922
methylenediphosphonic acid,2nd,"{13931959,160810,16124,16211778,17749117,18674565,19437494,21131092,23707085,25200576,33136,3352186,44322334,45055353,53431367,57375644,57435393,57435395,6100359,71308443,86278181,87248796,87667604,87886353,87914498,87990898,88058718,88261074,88284091,88391530}",C(P(=O)(O)O)P(=O)(O)O,176.002264
methylergometrine,1st,"{114723,45479730,5281072,7048707,71586892,8226}",CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,339.4314
methylnaltrexone,B1,"{44592056,46841651,46842062,5361917,5361918,9798735,9886786}",C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],436.33944
methylphenidate,D,"{10945497,24848345,4158,44400150,57516065,67071357,67605642,68627178,69865510,75171724,75171725,9280}",COC(=O)C(C1CCCCN1)C2=CC=CC=C2,233.30616
methylphenobarbital,D,"{13597204,8271}",CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,246.26186
methylphenobarbitone,D,{8271},CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,246.26
methylprednisolone,A,"{49800030,66578990,66778376,66794521,66824282,6741,67518364,69987276,70524896,73949572}",CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,374.4706
methylprednisolone,A,{6400916},CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,374.4706
methylprednisolone aceponate,C,{63019},CCC(=O)OC1(CCC2C1(CC(C3C2CC(C4=CC(=O)C=CC34C)C)O)C)C(=O)COC(=O)C,472.57054
methyltestosterone,D,{18595214},CC1CC2(C3CCC4(C(C3CCC2=CC1=O)CCC4O)C)C,302.451
methysergide,C,"{16682331,21158509,5281073,52947309,69984472,9681}",CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,353.45798
metoclopramide,A,"{21118208,21761,22182104,23659,4168,43833342,441347,45114070,49852421,4993182,53262296,656838,657384,66766734,66766788,69826612,70291224,70356758}",CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,299.79638
metolazone,C,"{4170,60908,67605391,91667967}",CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,365.83454
metoprolol,C,"{10090248,11957594,157620,15991597,16219665,17756971,21145169,21997268,22294510,23623928,25030102,3043945,4171,41860,441308,46196572,53487847,5702086,57435346,62937,6420057,6440651,6446646,67285083,67395332,69648227,69674996,69880114,71626870,72193240,74070328,74652199,77259590,77631841,86163346,9800288,9862328,9886315}",CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,267.3639
metronidazole,B2,"{11615582,18008690,18936946,20273830,20273833,20346821,21115892,21115893,21312895,21312896,21312897,21312899,21312901,21312902,21312903,21491666,24906331,4173,46913750,57339249,66766512,67805882,67826582,68126003,68592,69055471,70601965,70602026,70602245,77358792,86278360,86734258,87227512,87813191,88785621}",CC1=NC=C(N1CCO)[N+](=O)[O-],171.15396
metyrapone,B2,"{120837,20055496,20057112,20057113,22287973,23724959,3084377,4174,69458874}",CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,226.27376
mexazolam,2nd,{4177},CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,363.23784
mexiletine,B1,"{20148681,21467,21474844,22215440,4178,44724350,45114163,69810865,69857572,70637930,77886350,78422678,86167766}",CC1=C(C(=CC=C1)C)OCC(C)N,179.25878
mezlocillin,B1,"{21680716,23677831,23685177,50899074,6335620,656511}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,539.5819
mianserin,B2,"{4184,44148744,44269055,44341279,657192,68551,71430882}",CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,264.3648
micafungin,B3,"{23666118,477468,71816202,9812463}",CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,1270.27444
miconazole,A,"{21932935,21989529,23365514,23615840,4189,56967186,6333050,67859449,68523205,68553,88179788,88257389,88495749,9806497}",C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,416.12856
micronomicin,2nd,"{171808,3037206,90659356,9963894}",CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O.OS(=O)(=O)O,561.64732
midazolam,C,"{15563248,180592,20057115,20831191,4192,43032,45114189,5384200,6537194,67698986,69563946,73657552,73714501,77338377,89814402}",CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,325.767323
midecamycin,2nd,{6436158},CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C,813.96838
midodrine,2nd,"{11426313,18340,23238195,25137866,4195,45114129}",COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28232
midodrine hydrochloride,C,"{11426313,18340,23238195,25137866,4195,45114129}",COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28232
midostaurin,D,"{71311854,9829523}",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,570.6371
mifamurtide,2nd,{11672602},CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)C(C)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C)OC(=O)CCCCCCCCCCCCCCC,1237.5
migalastat hydrochloride,B3,{11644097},C1C(C(C(C(N1)CO)O)O)O.Cl,199.63
miglitol,B3,"{40473182,441314,72203239,90118564}",C1C(C(C(C(N1CCO)CO)O)O)O,207.22428
miglustat,D,"{24917007,51634,53313148,657399,6603107}",CCCCN1CC(C(C(C1CO)O)O)O,219.27804
milnacipran,B3,"{163701,25173688,25173689,25173766,25173767,25173768,25173769,25173770,25271977,45114208,55480,65833,68108736,69467063}",CCN(CC)C(=O)C1(CC1C[NH3+])C2=CC=CC=C2.[Cl-],282.80892
milrinone,B3,"{172293,24906308,25030212,25030213,25030214,4197,67782045,67821574,68652388,88434515}",CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,211.21936
minocycline,D,"{26275995,51537604,54675783,54685925,54688735,54702882,54724352,54724372,54742883,54743964,54743965,54751657,68285100,68858974,68860448,69341877,69484541,87338200,87443466,87687291}",C[NH+](C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=O)C(=C(N)[O-])C1=O)O)[O-])O)N(C)C,456.46844
minoxidil,C,"{16116765,178012,18770501,20840989,21217195,21217196,22223456,22321178,22321179,23163100,4201,68525096,69304311,70150179,85602803,86753543,88312651}",C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,209.2483
mirabegron,B3,"{73775030,86595764,9865528}",C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,396.50586
mirodenafil,1st,"{12001014,16128940,23649347,24780933,24781082,53377391,69970642,69970643,86270054}",CCCC1=CN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CCO)OCCC)CC,531.66748
mirtazapine,B3,"{11494663,11589022,11609903,11639107,11695149,4205,53476253,66860951,69265503,73129364,75682717,78118338,9818488,9882242,9884236,9884987,9948309}",CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,265.35286
misoprostol,X,"{5282381,67265055,67362119,69105112,69453557}",CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,382.53412
mitiglinide,2nd,"{11082908,11859092,11949479,121891,20843182,25897907,5478927,56924542,66619526,66766486,67758547,67758743,67758852,68556661,6918235,9884997,9906668,9930484,9939683}",C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O,315.4067
mitomycin,D,"{21121260,5746,86744376,87484920,87814914,88262258,88640944}",CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,334.32722
mitomycin c,1st,{5746},CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,334.33
mitotane,2nd,"{4211,67592179,87375841}",C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,320.0412
mitoxantrone,2nd,"{23622554,24848320,4212,45108240,45114134,51082,51151,51371346,5458171,54607525,60145448,60145449,60145593,60145594,86736915}",C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,444.48092
mitozantrone,D,"{23622554,24848320,4212,45108240,45114134,51082,51151,51371346,5458171,54607525,60145448,60145449,60145593,60145594,86736915}",C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,444.48092
mivacurium,B2,"{5281042,5281080}",C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,1029.2608
mizoribine,2nd,"{104762,21120439,51765934,67740331,90205849}",C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N,259.21602
moclobemide,B3,"{20332355,4054390,4235,43834668,68631135,86054506,86054512}",C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,268.73928
modafinil,D,"{11958069,20089297,4236,68561654,68840172,69636235,71401883,71421704,86036538,86036551}",C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,273.3501
moexipril,2nd,"{24848376,40466988,46863994,46945170,46945171,46945172,54889,71297155,88001343,89396700,91270,9958468}",CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC.Cl,535.029
molgramostim,B3,"{119,15232900,210329,21864380,21947455,23663645,23694842,449579,53470905,5460232,60198381,60198382,6992099,71372014,71376920,71445545,74539680,85774921,86111305,87111723,87129723,87129724,87129811,87254464,87432670,87603907,87792429,87946767,88080619,88200870,88326656}",C(CC(=O)O)CN,103.11976
molindone,2nd,"{23897,27421,4659570,51371208,57455770,69464919,70508576,70600996,73438389,73438437,73438438,73438439,73438440,73438441,73438495,73438496,90006113,90006143,90006195,90006203,90006219,90006236,9883259}",CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C,276.37396
mometasone,B3,{441335},CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,427.36132
montelukast,B1,"{11579035,11636707,16755046,16755048,23663996,23695377,24771777,24961946,44184436,44184437,5281040,59350261,59603404,66714946,69379734,69381925,69437452,69667624,69760191,71311637,87148157,87212149,88532108,89893925,9916882}",CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,586.18324
morniflumate,2nd,"{72106,90114}",C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,395.37561
morphine,C,"{16051935,20057120,20831841,20833178,20849357,21118682,21158838,22856842,23253564,25032502,44144772,44147069,44150412,46912377,49800002,5288826,5359380,5359475,5462349,5464110,5464280,5492889,57517672,59374933,6321225,6436139,66722023,67401701,67408920,67844009,68880693,69344944,69522888,86750403,86754502,87402283,88043978,89648057,90410965,9810487,9929825,9934730}",CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,285.33766
moxifloxacin,B3,"{101526,152946,21123195,24848266,25095831,25095832,40467042,44626391,45114218,46190911,46190913,56927899,67322589,68477070,69186339,71465520,71482076,86677579,89395793,9890250}",COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl,437.892303
moxonidine,B3,"{11231255,18934261,45114196,4810,6917782,87762956,88235610,88237621}",CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,241.67748
mupirocin,B1,"{21158550,21158551,23686051,446596,51399572,5282317,6435927,86591004,87182981,87355852,87420584,87538388,88924400,9893570,9959911}",CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O,500.62216
mustine,D,"{10583918,17898261,23615806,251950,4033,44819818,44819819,44820009,44820359,49952039,53350389,5357204,5935,6508498,7017958,71676372,87369992,87405180,88852144}",CN(CCCl)CCCl,156.05354
mycophenolate,2nd,"{20839816,23665584,24190865,24750802,42612949,42613915,446541,58657603,6444343,67010225,68729941,6918995,69375579,69464912,86742000,90470416,9798205}",CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,320.3371
mycophenolate mofetil,D,"{14050423,5281078,6441022,66584483,67108029,67203271,67669318,67670330,68480376,69112150,87466910}",CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)OCCN3CCOCC3)OC,433.49474
mycophenolic acid,D,"{20839816,23665584,24190865,24750802,42612949,42613915,446541,58657603,6444343,67010225,68729941,6918995,69375579,69464912,86742000,90470416,9798205}",CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,320.3371
nabumetone,C,"{22030102,23056734,4409,66598594}",CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,228.28634
nadolol,2nd,"{21121966,39147,67747273,69806239}",CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,309.40058
nadroparin,C,{772},CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,1134.9
nafamostat,2nd,"{11961431,13050562,20273066,25271815,4413,5271803,5311180,53438850,54953,90435507,9868041}",C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,347.37058
nafarelin,D,"{25077649,25084011}",CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,1322.47132
nalbuphine,2nd,"{16219750,25137851,25234741,40467006,51371361,5311304,53313199,5360733}",C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,357.44338
nalfurafine,2nd,"{57517678,6445230,6918287}",CN(C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)C=CC7=COC=C7,476.56408
nalidixic acid,A,"{127624,23675318,3864541,3996620,4421,45157697,46190914,46190981,46190982,51057852,70215370}",CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,232.23528
naloxone,B1,"{10364076,11756389,15940186,20112022,25102598,44300855,44666320,46911858,5284596,53313182,53341011,53341013,53341014,53341218,53341256,53341257,53341258,5464092,67145103,68539320,87298835}",C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,327.37434
naltrexone,B3,"{11760614,16219735,23253567,25234739,51371350,51371360,53341015,53341016,53341059,53341060,53341259,53341301,53341302,53341303,53341304,5360515,5388998,5485201,67092659,67092808,68612378,69136935,87142653}",C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,341.40092
naproxen,C,"{156391,21124755,21136073,23681059,53303984,66623401,66776130,66776131,67017096,67055465,67055466,67055532,67372142,67449936,68542372,6925666,69280508,69280510,69451572,69944380,70257389,70257390,86584140,87216847,9837916}",CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,230.25916
naratriptan,B3,"{24848257,25137850,44243086,44243087,44243339,44243340,44243380,44243381,44243382,44243383,44243384,44243421,4440,51371185,57414176,60875,68379513,74963330}",CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,335.4643
nateglinide,C,"{37888292,60026}",CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,317.42258
nateglinide,C,"{10129439,10290208,11674414,23680352,23689858,25271954,5311309,67068536,69408420,89812830,9862832}",CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,317.42258
nebivolol,C,"{45371156,46832341,46832342,46832343,46832344,54759293,69805598,71301,74441500,75215300,76040187,76040188,9933004}",C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,405.435006
nedocromil,B1,"{11568223,16052010,21114906,22287947,50294,50295,5230877,56840888,58994257,66584199,66763875,68425679,68731,69623319,9823244,9832054}",CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,371.34078
nefazodone,B3,"{19350763,19350765,22370686,22370688,25137870,25273215,4449,45114211,54911,67686611,87845304,87998660,9872051,9894172}",CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,470.00688
nefopam,2nd,"{155290,25242571,25268772,25268773,25268774,31872,44153995,4450,46842913,46842914,51371372,57516081,74440168,78423494}",CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,253.33886
nelfinavir,B2,"{10699576,11534434,11534668,11563736,11578419,11599983,11614169,11636140,11686402,11692915,40467346,59896134,64142,64143,76973791,87497711,9852925}",CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,663.88806
nemonapride,2nd,"{20332212,4452,74441477}",CC1C(CCN1CC2=CC=CC=C2)NC(=O)C3=CC(=C(C=C3OC)NC)Cl,387.90304
neomycin,D,"{16212126,197162,212925,23278715,24978553,57399628,8378}",C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,614.64374
neostigmine,B2,"{11659722,12313247,14596,16219728,18185408,23616067,23616500,417610,4456,5824,67253180,70149980,70257832,8246,88546351,88813585}",CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,223.29146
nepafenac,C,{151075},C1=CC=C(C=C1)C(=O)C2=C(C(=CC=C2)CC(=O)N)N,254.28386
neratinib,D,"{25267298,67307512,87349975,87381308,89731902,9915743}",CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C,557.04266
neratinib maleate,D,{67307512},CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C.C(=CC(=O)O)C(=O)O,673.1
netilmicin,D,"{23581789,441306,52354867,62115}",CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N.CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,1441.55148
nevirapine,B3,"{10286334,11530623,21715387,4463,68558891,70289283,88256729,9959243}",CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,266.29786
nicardipine,C,"{177986,18770505,19779014,22987918,3017937,41114,44477393,4473,4474,49853450,53390068,53390737,53390739,53390764,53390765,53390847,53390848,53390849,53390850,53390938,53390940,53391022,53391111,53391379,53391380,53391381,76033002,76033257,76033397,77367270,87208489}",CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,480.5329
niclosamide,2nd,"{12296604,25217869,4477,87255746,88023761}",C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,327.11962
nicotine,D,"{114837,11957628,121455,169012,20056612,21115673,21119282,21124749,21769024,23616199,23616200,24085820,24867513,2735101,2735102,44148799,44151680,44152605,44153120,5284430,56973543,5702296,57351368,66649315,66677905,66872627,66901888,6708476,67417964,67471267,67553912,67587474,67719397,67719501,69115319,69164568,6919000,69479113,70569349,70596131,87391880,89594,90034589}",CN1CCCC1C2=CN=CC=C2,162.23156
nicotinic acid,B2,"{10242530,11217403,12628442,14678929,175822,19022218,20161276,20204001,20517176,21546593,21910007,22172455,22275629,22566730,23131575,23472,23668574,23687810,23718691,24181994,24182260,3015837,53465422,56972365,57349531,57458814,58779715,59927236,6451599,66735014,66766425,66808675,66973663,67325577,68504571,68755137,68825574,69159395,69533850,69947952,70069662,70403152,70429930,70519746,70594729,71410042,71558,71571,73557063,74765070,85580925,86222227,86586792,86652483,87273994,88391967,89407149,937,938}",C1=CC(=CN=C1)C(=O)[O-],122.10146
nicotinyl alcohol,B1,"{10964648,11637469,16205713,17950135,20056812,20333624,20841441,21140404,21477776,21677648,287442,3086328,6450495,6452724,69227525,73657476,73718409,7510,93578}",C1=CC(=CN=C1)CO,109.12588
nifedipine,C,"{19032298,21800322,4485,51599297,56656340,56656397,63011,67709076,69533748,75682555,76388719}",CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,346.33462
nifedipine,C,{54167661},CC1=NC(=C(C(C1C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC)C,346.33462
nilotinib,D,"{16006179,16006180,16006181,16006182,16006384,16006386,16006490,16757572,44129361,44598464,50990967,51035911,56589679,56592585,56592587,56592674,56592675,644241,67323320,67997821,67998066,67998690,76369403,76370461,86688184,86688185,86688187,86688193,86688194,86688195,86688199,88546594,90214493,90214528}",CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,529.51579
nilotinib monohydrate,2nd,{44129361},CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.O,547.5
nilvadipine,2nd,"{25007951,4494,56656395,56656512,75635017,76388754,87931471,88234909}",CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,385.37066
nimesulide,2nd,"{17782160,18914701,23696305,23710144,40489928,4495,68615336,69547495,70355895,9818880,9862435,9863044,9949422}",CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,308.30978
nimodipine,C,"{19082479,4497,87684285}",CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,418.44034
nimustine,2nd,"{190595,39214,53313238,57516085,87271613,91657}",CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O,272.69152
nintedanib,1st,"{11635936,23628048,25151275,25151464,25151645,25151834,25151835,25151836,25152031,25152032,25152033,25152436,25152437,25154119,25154120,44629667,49819153,49819154,49819155,49819156,58400443,67380701,67380771,67385035,67385038,67385272,67386310,67386640,69086003,69088159,69088499,69088554,87378550,87378556,87378561,87378566,87378567,87642864,87688795,87689229,91666357,9809714,9809715}",CCS(=O)(=O)O.CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)NC(=C3C4=C(C=C(C=C4)C(=O)OC)NC3=O)C5=CC=CC=C5,649.75706
nintedanib esilate,D,{135476717},CCS(=O)(=O)O.CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,649.8
nipradilol,2nd,"{16223984,72006,87405078}",CC(C)NCC(COC1=CC=CC2=C1OCC(C2)O[N+](=O)[O-])O,326.34498
