name,category,a_pubchemid,smiles,weight
fexofenadine,0,"{10076533,11512727,11548110,11613748,11713976,16126831,16417045,3348,45108248,45114130,46926623,51349025,57414721,63002,69304757,72549598,74685737,86614349,87259932,87489477}",CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,501.65636
st. john¡¯s wort,0,{3663},CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,504.4
fosphenytoin,0,"{21935086,23287533,24848272,45357609,46174075,51346591,56338,56339,58891891,60209776,66652230,67940113,9866133}",C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+],406.237521
phenylpropanolamine,0,"{18997944,20043553,20359000,21981100,3247599,43833471,44150382,4786,68144720,70581449,74934720,77355168,77691772,77695612,77752833,9065}",CC(C(C1=CC=CC=C1)O)N,151.20562
dorzolamide,0,"{36688115,46878360,51371451,5284549,67374829,69050444,6918132,86635737,87375926,90022736}",CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,324.44004
saquinavir,0,"{23238238,441243,56967951,56967952,56968005,56968006,56968062,60934,85470982,85471379,86618032,87163987}",CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,766.94646
docusate,0,{11339},CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,422.6
darifenacin,0,"{10173934,38988098,444030,444031,59800324,60208591,66879726,67234542,68734414,68742097,69305181,69499757,86624366}",C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5.Br,507.46194
tolmetin,0,"{18531018,20329072,20329076,20568372,22052752,23665411,23677829,25102583,5508,5509,6419903,66584587,67420106,68667533,69625666,69667574,69725816,70595172,70595173}",CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],256.27656
olaparib,1,{23725625},C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,434.462823
clofibrate,0,"{20509890,20509892,21114902,21392322,24843403,2796,68852702,69503174,70531737,70532393,70532765,90672732}",CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,242.6987
chlorpromazine,1,"{21943423,23500649,23615642,240086,240087,24848757,25010312,2726,522335,53425052,5355848,57723184,6240,638552,6508408,657361,69458829,85774233}",CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,318.86416
mefloquine,0,"{21146010,24848226,40692,44423111,65329,71587223,87208403,87721688,88045836}",C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,378.312159
griseofulvin,1,"{441140,67096429}",CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,352.76628
tosufloxacin,0,"{10433396,13652993,44154493,5282468,5517,74441473,74600438,93858,93859}",C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F,404.34261
lepirudin,0,{16132441},CCC(C)C(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CN=CN3)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)N5CCCC5C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC6=CC=C(C=C6)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CS)NC(=O)C(C(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CS)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=C(C=C7)O)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)N,6985.47154
fluocinonide,0,"{88448000,9642}",CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,494.524886
treprostinil,0,"{23663413,44462752,51397021,57415079,6918140}",CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,390.51306
sevelamer,0,{3085017},C=CCN.C1C(O1)CCl,149.61858
naloxone,0,"{10364076,11756389,15940186,20112022,25102598,44300855,44666320,46911858,5284596,53313182,53341011,53341013,53341014,53341218,53341256,53341257,53341258,5464092,67145103,68539320,87298835}",C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,327.37434
emtricitabine,0,"{10125947,53311196,53311197,53311198,53311281,60877,68558033,89147422,90013526}",C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,247.246703
enviomycin,0,"{20055267,25245153,66887721,71587175}",C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(C(CCN)O)N)N,685.69002
molgramostim,0,"{119,15232900,210329,21864380,21947455,23663645,23694842,449579,53470905,5460232,60198381,60198382,6992099,71372014,71376920,71445545,74539680,85774921,86111305,87111723,87129723,87129724,87129811,87254464,87432670,87603907,87792429,87946767,88080619,88200870,88326656}",C(CC(=O)O)CN,103.11976
pilsicainide,0,"{114817,23724804,25271981,4820,67108496,76961456,89462474,9840327}",CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,272.38526
sulfasalazine,0,"{44291539,53390070,53390074,53390817,53390818,53391024,53391112,53391170,53391208,53391210,53391292,53391293,53391382,5359476}",C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NN=C3C=CC(=O)C(=C3)C(=O)O,398.39256
pyrazinobutazone,0,{78682},CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3.C1CNCCN1,394.5099
bezafibrate,0,"{39042,40469258,68506977,69303583}",CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,361.8194
gabexate,0,"{25717119,3447,42080,5271804,6604561,74438478}",CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,321.37152
tranilast,0,"{23669590,25271739,5282230,70460319,88349077,9798249}",COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,327.33128
carglumic acid,0,{121396},C(CC(=O)O)C(C(=O)O)NC(=O)N,190.15
itraconazole,0,"{11434139,55283,56598288,67107864,67108026,67201553,68743473,69939943,72203168,72203298,72203299,73440778,86764734,87325095,9853901}",CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.63342
pheniramine,0,"{20057136,23615896,443885,44654612,4761,5282139,53316416,57414840,6433160,6852380,73657563,74069686,78422638,91402}",CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,240.3434
pamidronate,0,"{10236235,11425887,11587205,16078998,16118276,16118277,16760602,20461336,20461338,22644459,23678535,25202696,28133639,44181920,44400012,45358001,4636601,4673,4674,51346592,5276524,53396288,57445604,58652553,59034175,60089039,60342,6331770,7048569,71306478,72495844,72645123,73351,73553237,74547174,78358327,9857910,9882219,9923554}",C(CN)C(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],279.033123
edoxaban,0,"{10280735,11706946,25022378,44610678,46843031,67418196,67456062,89426132}",CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,548.0575
lenalidomide,1,"{216326,44234575,44234576,44234578,44234579,44234580,44234581,46220375,50914661,66586201,66586206,67050872,71483257,77988092,86293503,86294383,86294384}",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,259.26062
arotinolol,0,"{155032,2239,69808333,74764352}",CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O,371.54114
lubiprostone,0,"{157920,40479749}",CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F,390.461886
tafamidis,1,"{11001318,71772370}",C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,308.11628
ingenol,0,"{442042,67451484}",CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4O)C)O)O)CO,348.43332
elvitegravir,0,"{5277135,58801715,66888921}",CC(C)C(CO)N1C=C(C(=O)C2=CC(=C(C=C21)OC)CC3=C(C(=CC=C3)Cl)F)C(=O)O,447.883823
rilpivirine,0,"{11547516,11711114,60200931,6451164,66554847,66554848,66554849,66555018,70674769,70678951,71537639,75125698}",CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N,366.41852
lomefloxacin,0,"{23615798,23615799,24848225,3948,45114125,46190772,46190773,57516048,60622,67479788,67799080,68624,74685900,75168213}",CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,351.347866
nizatidine,0,"{3033637,36688127,67834156,88433117}",CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,331.45744
flumazenil,0,"{3373,68286360,69563296}",CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,303.288363
rasagiline,0,"{16660340,16660341,16660342,16666325,18658858,22861256,24897310,25211615,3052775,3052776,44595996,44611628,46848387,46848388,53339036,53354650,53378772,53378773,53378774,53378775,53378776,53378879,71550735,86294141,86612582,86639163,86639164,86639165,86639166,86639167,86645406,86662969,87375374,87441335,9794292}",CS(=O)(=O)O.C#CCNC1CCC2=CC=CC=C12,267.34398
eprosartan,1,"{18467741,21184436,36508025,5281037,5282474,67056984,67171925,67204080,86643031,87603823,9872439,9937064}",CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O,424.51266
tedizolid,0,"{11234049,67303750}",CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)CO)F,370.337803
olmutinib,0,{541758501},CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4,486.6
disodium oxidronate,0,{471180},C(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],235.97
methylergometrine,1,"{114723,45479730,5281072,7048707,71586892,8226}",CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,339.4314
thiamphenicol,0,"{27200,69718878,70355623}",CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,356.2222
crisaborole,0,{44591583},B1(C2=C(CO1)C=C(C=C2)OC3=CC=C(C=C3)C#N)O,251.05
meropenem,0,"{23718739,40466974,441129,441130,67321907,68826380}",CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O.O.O.O,437.50834
rocuronium,0,"{25264031,441290,441351,72545375,72545376,72545377,72545620,9849870}",CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,529.77422
midodrine,0,"{11426313,18340,23238195,25137866,4195,45114129}",COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28232
trovafloxacin,0,"{11038540,11464175,23623932,46928230,62959,62960,66956869,6957591,86757885,87214451,87355657}",C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,416.35331
guaifenesin,0,"{3516,67416670,69232243,85681226,89825214}",COC1=CC=CC=C1OCC(CO)O,198.21576
tolfenamic acid,0,"{12000024,610479,6919028,70266713,71543460}",CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,261.70358
tofacitinib,1,"{10174505,70674156,71582640,71610784,73013351,9926791}",CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,312.3696
cinacalcet,0,"{11201833,156418,156419,25174135,25197204,25231734,36688243,44633025,57504192,73507108,86629268,86660288,86660571}",CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl,393.87293
benzhexol,0,"{23624210,44302878,517300,5572,657317,66007,69466210,78432779}",C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,301.46624
diflucortolone valerate,0,"{67337118,67375132,87436594,89846310,91670}",CCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C,478.568546
norfloxacin,0,"{12733888,19829980,21601580,21601581,23717298,45381532,4539,46191546,53398698,57999534,67321951,6919051,70470528,70603524}",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,319.330823
epinastine,0,"{157313,23030929,25137930,3061907,3241,68990168,69619772,77686681,90456009}",C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,249.3104
mirtazapine,0,"{11494663,11589022,11609903,11639107,11695149,4205,53476253,66860951,69265503,73129364,75682717,78118338,9818488,9882242,9884236,9884987,9948309}",CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,265.35286
crotamiton,0,{688020},CCN(C1=CC=CC=C1C)C(=O)C=CC,203.28018
asunaprevir,0,{16076883},CC(C)(C)C(C(=O)N1CC(CC1C(=O)NC2(CC2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C,748.28584
valaciclovir,0,"{12000656,16742529,23623635,24848259,24875015,24875016,24875017,24875065,24875066,45114200,60772,60773,66780397,67201313,69009283,69011350,69131540,69348829,69349199,69544268,86630648,86630649,86630650,86630651,86630652}",CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N.Cl,360.79664
pizotifen,0,"{11718531,134905,27400,3056070,44246706,53398742,6439699,67687138,6919012,87186198}",CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,295.44174
etomidate,0,"{198290,22794265,22794266,667484}",CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2.Cl,280.74998
phenobarbital,1,"{12598276,20558277,20975860,21151924,21847332,23616130,23674889,24282,24283,3042923,40455957,4166882,44632800,45101476,45262838,4763,56842055,66587106,66662982,67467255,67633604,68606922,68656914,68950318,68980948,69754817,69902700,70130676,73683508,85691060,88791903}",CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,232.23528
alogliptin benzoate,0,{16088021},CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCCC(C3)N.C1=CC=C(C=C1)C(=O)O,461.5
brompheniramine,0,"{16206227,21933724,22672883,5281067,6834,69305503,73557518,73716886,73716887,74441064,77587848,91495}",CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,319.23946
iohexol,0,"{3730,88374148}",CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,821.13785
10-undecenoic acid,0,"'{""14865"",""14891"",""19887268"",""19933779"",""22027059"",""23617473"",""23667258"",""23692638"",""24180934"",""5634"",""57485385"",""87091506"",""87091739"",""87096184"",""87242287"",""87254255"",""87254256"",""87559583"",""87920971"",""89443243""}'",C=CCCCCCCCCC(=O)O,184.2753
fluocinolone,0,{91488},CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O,412.424346
neratinib maleate,1,{67307512},CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C.C(=CC(=O)O)C(=O)O,673.1
alitretinoin,1,"{449171,7364357,87816674,88778611}",CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,300.43512
mezlocillin,0,"{21680716,23677831,23685177,50899074,6335620,656511}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,539.5819
erythromycin,0,"{12560,21128735,44629456,6449960,67027378,67027380,67760886,69227607,69534652,69623281,69972738,83935,83961,83991,86475,86588303,86718269,87242161,87372361,88122}",CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,733.92678
desonide,0,"{24847944,25027448,5311066,67941849,71015381}",CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,416.50728
dolutegravir,0,"{46216142,54726191,67179015,71588800,71656191,76969888,86765021}",CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)[O-].[Na+],441.360596
desmopressin,0,"{167569,22316342,27991,64758,64759}",C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,1069.21696
tertomotide,0,{56843375},CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CCC(=O)O)N,1868.2
acetazolamide,0,"{13290219,16051949,16223983,1986,20558603,24906315,44362972,66586997,67451462,70558788,71587279,78122553,90469712}",CC(=O)NC1=NN=C(S1)S(=O)(=O)N,222.24544
niclosamide,0,"{12296604,25217869,4477,87255746,88023761}",C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,327.11962
ertapenem,0,"{11145493,150610,150611,23674512,23721821,24848279,40469136,60167539,66598136,70675604,73415768,73507067,75464815,9913820}",CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,475.5148
oxytetracycline,1,"{54675779,54680691,54680782,54682935,54682936,54686182,54692966,54710745,54712927,54714250,54720709,54724013,54724349,54724350,54724360,54725823,54735842,54747605,54747606,54747607,54747610,54747611,54747612,54747614,67753220,70565153,71300355,74764320,87076829,87731834,87843058,88693615,88694052,88694535,88763464}",CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,460.43396
pilocarpine,0,"{11601948,11687625,11725913,16218531,23615903,23616102,23616103,24207492,5909,5910,60161209,657349,657364,67116049,69235788,70268215}",CCC1C(COC1=O)CC2=CN=CN2C.Cl,244.71788
aminophylline,0,"{441189,9433}",CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,420.42636
trimethoprim,0,"{12254408,155305,173769,22667720,23278267,23310602,3084396,3382784,446998,54766027,5578,60167977,60167978,64936,67945185,72671584,76329875,76967157,76967158,85580921,9939708}",COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,290.31772
methacycline,1,"{54675785,54683921,54685047,54725729,54732803,54735846,54748660,74764321,88483212}",CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,442.41868
zabofloxacin,0,"{10388395,10388396}",CON=C1CN(CC12CNC2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5CC5)C(=O)O)F.Cl,437.852543
miglitol,0,"{40473182,441314,72203239,90118564}",C1C(C(C(C(N1CCO)CO)O)O)O,207.22428
prothionamide,0,"{3022324,666418}",CCCC1=NC=CC(=C1)C(=S)N,180.26998
binimetinib,1,"{10288191,66575051}",CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,441.226806
aurothioglucose,0,"{6104,6916934,73951887,87275767}",C(C1C(C(C(C(O1)[S-])O)O)O)O.[Au+],392.180109
sildenafil,1,"{10030798,10232176,10258391,10414763,10482807,10483545,10483594,11613909,18770496,21249403,21909924,23118770,23654495,23654496,23654497,23654498,50939152,50939153,50939287,50939289,50939290,50939291,5212,53477281,56598025,56598026,56598298,62853,67166167,6956365,69806593,69866952,70227808,86269864,86637536,87103083,87877202,88019246,88134246,9807232,9827711}",CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,474.5764
pemetrexed,1,"{125891,24868275,60843,86675252}",C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O,427.41064
irbesartan,1,"{11518966,11568906,11583882,11990143,11990144,16091085,23652119,24861677,24861699,24861700,24896181,24896223,3749,51520173,67318269,67318687,68510926,68617690,69077223,69162922,69163075,69163351}",CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,428.52942
elcatonin,0,{53395169},CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CCCCCC(=O)OCC(C(=O)NC(C(=O)N1)CC(=O)N)N)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CN=CN2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)N)C(C)O)CO,3363.8
tadalafil,0,"{110635,16750211,46873020,53475707,53475708,53475710,53475821,53475822,53475823,53475824,56598164,56598165,56598297,56598300,69466440,86270055}",CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,389.40396
caffeine,0,"{16718552,177176,18350052,19781185,21966,22181,23618456,2519,28309,57351080,57351081,57362267,57362268,6241,64119,71370919,86278612,87626927,89497135}",CN1C=NC2=C1C(=O)N(C(=O)N2C)C,194.1906
brigatinib,1,{68165256},CN1CCN(CC1)C2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)NC5=CC=CC=C5P(=O)(C)C)Cl)OC,584.1
sodium valproate,1,{16760703},CCCC(CCC)C(=O)[O-].[Na+],166.19
pyrazinamide,0,"{1046,11658404,17840689,21468519,21918841,67405749,70621488,70621697,70621707,89768947}",C1=CN=C(C=N1)C(=O)N,123.1127
cefodizime,0,"{20835676,20844459,21769367,49853765,49853865,49853866,49854278,5361871,6335899,73951473,87214418,87415888,9852176}",CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O)CC(=O)O,584.6688
tetrofosmin,0,{4274},CCOCCP(CCOCC)CCP(CCOCC)CCOCC,382.455324
amsacrine,1,"{13787826,148673,148674,2179,45265196,46856294,51371135,5231775,76964202,76964203,86740667,87965165,88124,90668809}",COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,393.45886
clofarabine,1,{119182},C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl,303.677443
lamotrigine,1,"{18509000,3878,66779551,68861775,68929340,86666369,9841402}",C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.09138
cetirizine,0,"{11496129,11620518,21202928,22391919,23711638,2678,4271543,44659863,45114138,53312564,55182,57414846,57515953,66957951,67404870,67415285,69306616,69793049,74548902,78135337,78135338,78135339,78237086,9551858,9825067}",C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,388.8878
cyclopentolate,0,"{22162,2905,3819932,43833353,45114073,657209,68517795,68522738}",CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,291.3853
pentobarbital,0,"{111014,11514319,14075609,16051981,16219847,16663021,17854725,17933123,18738,23019725,23676152,23687858,23688475,23697378,3781108,4737,656845,66660775,66671200,66697985,66736728,66748712,66783291,66952410,66968114,67422236,67759494,67796778,67854600,68421668,68656603,68843506,69198483,69417377,69596766,69934984,69966022,70564155,70631897,77182542,87373592}",CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,226.27222
imiquimod,0,"{11595577,11646112,11716927,13982875,13982876,13982877,15606308,20848887,57469,66728168,68542960,68633776}",CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,240.30364
lafutidine,0,"{5282136,56838928}",C1CCN(CC1)CC2=CC(=NC=C2)OCC=CCNC(=O)CS(=O)CC3=CC=CO3,431.54836
diethylpropion,0,"{21116718,46873833,53458672,66706385,68493902,69596822,70171006,7029,91442}",CCN(CC)C(C)C(=O)C1=CC=CC=C1,205.29606
clioquinol,0,"{21152230,21155889,2788,68123051,69052498}",C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,305.49957
sevoflurane,0,{5206},C(OC(C(F)(F)F)C(F)(F)F)F,200.054842
salmeterol,0,"{10138893,10207868,16036446,16036447,16036448,16036449,16036450,16036565,16036566,5152,59827440,73222717}",C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,415.56558
chlorquinaldol,0,"{6301,68122653}",CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,228.07468
